Account_ID,Account_Name,Parent_Account_ID,Parent_Account_Name,Account_Owner_ID,Account_Owner_Name,SDR_Owner_ID,SDR_Owner_Name,Billing_City,Billing_State,Industry,Sub_Industry,NAICS_Code,Account_Score,Revenue_Range,Employee_Count
ACC002606,Vertex International,,,USR013,Ashley Brown,SDR030,SDR Riley,Indianapolis,IN,Telecommunications,VoIP,511034,13.1,<$10M,55
ACC002607,Vertex Technologies - West,ACC000464,Vertex Technologies,USR016,Brian Moore,SDR041,SDR Casey,Dallas,TX,Telecommunications,Mobile Carriers,515324,22.19,<$10M,63
ACC002608,Zenith Industries,,,USR014,Kevin Martinez,SDR017,SDR Casey,Philadelphia,PA,Manufacturing,Automotive,315781,35.35,<$10M,97
ACC002609,Phoenix Consulting,,,USR012,Daniel Anderson,SDR021,SDR Morgan,Chicago,IL,Transportation,Public Transit,482518,11.83,$50M-$100M,770
ACC002610,Summit Holdings - East,ACC001316,Summit Holdings,USR004,James Wilson,SDR036,SDR Riley,Austin,TX,Telecommunications,Mobile Carriers,512435,7.61,$50M-$100M,596
ACC002611,Innovative Services - West,ACC001675,Innovative Services,USR014,Kevin Martinez,SDR012,SDR Morgan,Minneapolis,MN,Financial Services,Insurance,521780,7.13,$100M-$500M,1527
ACC002612,Global Industries,,,USR017,Jennifer White,SDR048,SDR Jordan,Raleigh,NC,Manufacturing,Automotive,311625,34.83,$10M-$50M,164
ACC002613,Zenith Partners,,,USR010,Christopher Lee,SDR024,SDR Jamie,Boston,MA,Real Estate,Commercial,536468,36.76,$100M-$500M,2937
ACC002614,Titan Technologies,,,USR010,Christopher Lee,SDR003,SDR Morgan,San Jose,CA,Technology,Data Analytics,511102,27.39,$50M-$100M,745
ACC002615,Premier Industries,,,USR020,Matthew Walker,SDR007,SDR Taylor,Fort Worth,TX,Professional Services,Accounting,548467,45.46,<$10M,35
ACC002616,Phoenix Systems,,,USR005,Jessica Martinez,SDR006,SDR Morgan,Boston,MA,Media & Entertainment,Streaming,515620,21.45,<$10M,21
ACC002617,Zenith Industries,,,USR006,David Kim,SDR006,SDR Jamie,Columbus,OH,Financial Services,FinTech,526566,30.86,$10M-$50M,314
ACC002618,Vertex Corp,,,USR015,Stephanie Garcia,,,Los Angeles,CA,Financial Services,Investment Management,527638,26.45,$50M-$100M,742
ACC002619,Vertex Technologies,,,USR012,Daniel Anderson,,,Minneapolis,MN,Professional Services,Consulting,548153,6.14,$10M-$50M,121
ACC002620,Phoenix Technologies,,,USR006,David Kim,SDR025,SDR Jordan,Charlotte,NC,Energy,Grid Management,214319,18.5,$100M-$500M,4980
ACC002621,Atlas Systems - Central,ACC000685,Atlas Systems,USR008,Robert Jackson,SDR002,SDR Morgan,Nashville,TN,Manufacturing,Aerospace,315466,6.47,$10M-$50M,475
ACC002622,Advanced Services - East,ACC001332,Advanced Services,USR016,Brian Moore,,,Charlotte,NC,Real Estate,REITs,534085,18.77,<$10M,23
ACC002623,Strategic Group,,,USR009,Lauren Davis,SDR041,SDR Riley,Detroit,MI,Professional Services,HR Services,542808,38.78,$50M-$100M,573
ACC002624,Advanced Corp,,,USR018,Ryan Clark,SDR007,SDR Riley,Los Angeles,CA,Professional Services,Consulting,544118,4.68,<$10M,56
ACC002625,Titan Systems,,,USR001,Sarah Chen,SDR045,SDR Riley,San Jose,CA,Professional Services,Legal,541867,16.45,<$10M,79
ACC002626,Quantum Systems,,,USR015,Stephanie Garcia,SDR007,SDR Taylor,Miami,FL,Retail,E-commerce,445416,15.48,$10M-$50M,156
ACC002627,Atlas Enterprises - South,ACC002252,Atlas Enterprises,USR018,Ryan Clark,,,Raleigh,NC,Financial Services,Investment Management,524476,47.2,$500M-$1B,9631
ACC002628,Zenith Industries,,,USR015,Stephanie Garcia,SDR024,SDR Avery,Los Angeles,CA,Professional Services,Marketing,542546,13.75,$10M-$50M,478
ACC002629,Advanced Solutions,,,USR012,Daniel Anderson,,,Denver,CO,Manufacturing,Consumer Goods,317200,39.33,$50M-$100M,780
ACC002630,Quantum Inc - West,ACC000236,Quantum Inc,USR019,Nicole Lewis,SDR019,SDR Jamie,Nashville,TN,Manufacturing,Automotive,319505,15.17,$50M-$100M,918
ACC002631,Zenith Consulting,,,USR010,Christopher Lee,,,Minneapolis,MN,Retail,Specialty Retail,443445,38.44,>$1B,31892
ACC002632,Premier Ventures - West,ACC001219,Premier Ventures,USR001,Sarah Chen,SDR024,SDR Jamie,New York,NY,Real Estate,Residential,537421,41.6,<$10M,11
ACC002633,Advanced Enterprises - West,ACC001080,Advanced Enterprises,USR005,Jessica Martinez,SDR029,SDR Taylor,Houston,TX,Media & Entertainment,Film & TV,513623,27.41,$10M-$50M,489
ACC002634,Dynamic Holdings - North,ACC000201,Dynamic Holdings,USR018,Ryan Clark,SDR048,SDR Alex,Houston,TX,Financial Services,FinTech,524609,24.88,$10M-$50M,101
ACC002635,Global Inc,,,USR015,Stephanie Garcia,SDR009,SDR Morgan,San Francisco,CA,Real Estate,Commercial,533753,9.22,$10M-$50M,276
ACC002636,Stellar Inc,,,USR002,Michael Rodriguez,SDR009,SDR Avery,Portland,OR,Education,Tutoring,613120,26.61,$100M-$500M,1411
ACC002637,Atlas Group,,,USR016,Brian Moore,SDR039,SDR Riley,Jacksonville,FL,Healthcare,Telehealth,622836,43.34,>$1B,20960
ACC002638,Innovative Systems,,,USR008,Robert Jackson,,,Las Vegas,NV,Financial Services,Banking,528529,13.8,$100M-$500M,3992
ACC002639,Premier Solutions,,,USR004,James Wilson,SDR047,SDR Casey,Indianapolis,IN,Transportation,Rideshare,488747,39.73,<$10M,79
ACC002640,Innovative Partners,,,USR009,Lauren Davis,SDR032,SDR Casey,Charlotte,NC,Healthcare,Telehealth,627124,50.05,$100M-$500M,3515
ACC002641,Nexus Systems,,,USR012,Daniel Anderson,SDR049,SDR Avery,Houston,TX,Real Estate,REITs,533369,13.19,$100M-$500M,4450
ACC002642,Atlas Group,,,USR019,Nicole Lewis,SDR032,SDR Jamie,Houston,TX,Healthcare,Telehealth,627885,27.23,$500M-$1B,9712
ACC002643,Premier Systems,,,USR008,Robert Jackson,SDR036,SDR Avery,San Antonio,TX,Manufacturing,Automotive,317444,56.56,$10M-$50M,363
ACC002644,Apex Corp,,,USR006,David Kim,SDR004,SDR Taylor,Phoenix,AZ,Professional Services,Marketing,545534,17.78,$100M-$500M,4916
ACC002645,Innovative Technologies,,,USR006,David Kim,SDR019,SDR Morgan,Las Vegas,NV,Media & Entertainment,Publishing,518406,40.98,<$10M,31
ACC002646,Advanced Partners,,,USR017,Jennifer White,SDR016,SDR Alex,Denver,CO,Financial Services,Insurance,528198,17.27,$10M-$50M,488
ACC002647,Stellar Consulting,,,USR016,Brian Moore,SDR030,SDR Jordan,San Jose,CA,Education,Higher Education,613056,22.44,$50M-$100M,608
ACC002648,Apex Holdings,,,USR003,Emily Thompson,SDR032,SDR Riley,Jacksonville,FL,Retail,Specialty Retail,443305,12.66,$100M-$500M,2881
ACC002649,Premier Consulting,,,USR013,Ashley Brown,SDR029,SDR Riley,Nashville,TN,Financial Services,Banking,527843,26.67,<$10M,88
ACC002650,Innovative Industries,,,USR015,Stephanie Garcia,,,Miami,FL,Retail,Department Stores,446167,34.25,$10M-$50M,304
ACC002651,Quantum Group,,,USR002,Michael Rodriguez,SDR002,SDR Jordan,San Jose,CA,Real Estate,REITs,538975,24.79,$100M-$500M,3428
ACC002652,Zenith Group,,,USR005,Jessica Martinez,SDR007,SDR Alex,Minneapolis,MN,Media & Entertainment,Publishing,512163,27.21,$10M-$50M,427
ACC002653,Innovative Systems,,,USR019,Nicole Lewis,SDR021,SDR Avery,San Antonio,TX,Real Estate,Property Management,539237,14.13,$100M-$500M,1317
ACC002654,Stellar Solutions,,,USR010,Christopher Lee,SDR004,SDR Jamie,Nashville,TN,Healthcare,Hospitals,627750,51.19,<$10M,97
ACC002655,Vertex Corp,,,USR006,David Kim,SDR008,SDR Taylor,Raleigh,NC,Financial Services,FinTech,525106,62.55,$100M-$500M,3551
ACC002656,Apex Ventures,,,USR016,Brian Moore,,,Chicago,IL,Professional Services,Legal,545032,38.37,$50M-$100M,617
ACC002657,Premier Services,,,USR011,Michelle Taylor,,,Dallas,TX,Retail,Grocery,441812,60.01,$50M-$100M,525
ACC002658,Premier Technologies - Central,ACC000838,Premier Technologies,USR017,Jennifer White,,,Chicago,IL,Energy,Oil & Gas,216856,35.98,<$10M,34
ACC002659,Advanced Consulting,,,USR006,David Kim,SDR032,SDR Jordan,Austin,TX,Telecommunications,Internet Service,517274,3.02,$10M-$50M,410
ACC002660,Advanced Holdings,,,USR011,Michelle Taylor,SDR014,SDR Morgan,Detroit,MI,Telecommunications,Satellite,517423,8.77,$10M-$50M,106
ACC002661,Advanced Corp,,,USR011,Michelle Taylor,SDR042,SDR Avery,Boston,MA,Financial Services,Payments,527114,19.83,$50M-$100M,780
ACC002662,Vertex Enterprises,,,USR010,Christopher Lee,SDR006,SDR Taylor,Raleigh,NC,Financial Services,Payments,522902,46.17,$50M-$100M,552
ACC002663,Quantum Holdings,,,USR004,James Wilson,SDR014,SDR Jordan,Raleigh,NC,Education,EdTech,616928,6.89,$50M-$100M,703
ACC002664,Innovative Group,,,USR014,Kevin Martinez,SDR008,SDR Alex,Raleigh,NC,Real Estate,Construction,531500,26.36,<$10M,48
ACC002665,Nexus Consulting,,,USR020,Matthew Walker,,,Indianapolis,IN,Technology,Cloud Computing,517406,53.45,$10M-$50M,419
ACC002666,Strategic Partners,,,USR020,Matthew Walker,SDR030,SDR Jamie,Detroit,MI,Retail,Fashion,442667,16.69,$500M-$1B,7557
ACC002667,Vertex Systems,,,USR004,James Wilson,SDR007,SDR Alex,Houston,TX,Retail,Fashion,449476,24.91,$10M-$50M,170
ACC002668,Dynamic Systems,,,USR018,Ryan Clark,SDR047,SDR Alex,Phoenix,AZ,Manufacturing,Industrial Equipment,315125,31.87,$10M-$50M,301
ACC002669,Dynamic Solutions,,,USR011,Michelle Taylor,SDR011,SDR Casey,San Diego,CA,Media & Entertainment,Streaming,518225,36.54,$100M-$500M,4332
ACC002670,Nexus Services,,,USR007,Amanda Foster,SDR041,SDR Avery,Portland,OR,Media & Entertainment,Music,517989,23.71,$50M-$100M,965
ACC002671,Stellar Partners,,,USR003,Emily Thompson,SDR012,SDR Riley,Miami,FL,Media & Entertainment,Publishing,511848,42.66,<$10M,37
ACC002672,Atlas Ventures - North,ACC001220,Atlas Ventures,USR001,Sarah Chen,SDR010,SDR Avery,San Jose,CA,Professional Services,Consulting,543253,20.75,$10M-$50M,193
ACC002673,Advanced Industries,,,USR018,Ryan Clark,SDR038,SDR Morgan,Philadelphia,PA,Energy,Utilities,218117,28.08,$100M-$500M,4905
ACC002674,Vertex Consulting,,,USR018,Ryan Clark,SDR033,SDR Taylor,Denver,CO,Professional Services,Legal,547247,24.09,$50M-$100M,996
ACC002675,Vertex Enterprises - Central,ACC001474,Vertex Enterprises,USR014,Kevin Martinez,SDR048,SDR Avery,Los Angeles,CA,Education,K-12,614805,22.12,$10M-$50M,333
ACC002676,Zenith Ventures,,,USR003,Emily Thompson,SDR044,SDR Taylor,Chicago,IL,Education,K-12,616222,31.63,<$10M,100
ACC002677,Stellar Inc,,,USR001,Sarah Chen,SDR001,SDR Riley,Las Vegas,NV,Media & Entertainment,Streaming,515874,51.45,$50M-$100M,837
ACC002678,Atlas Systems,,,USR015,Stephanie Garcia,SDR046,SDR Jamie,Columbus,OH,Real Estate,Construction,532158,5.58,<$10M,11
ACC002679,Quantum Holdings,,,USR012,Daniel Anderson,SDR011,SDR Taylor,Jacksonville,FL,Telecommunications,VoIP,516515,24.18,<$10M,34
ACC002680,Titan Inc - North,ACC002182,Titan Inc,USR012,Daniel Anderson,SDR014,SDR Jamie,Detroit,MI,Professional Services,Consulting,542797,10.06,$500M-$1B,5815
ACC002681,Nexus Corp,,,USR008,Robert Jackson,,,Miami,FL,Technology,DevOps,514758,7.76,$10M-$50M,282
ACC002682,Vertex Consulting,,,USR003,Emily Thompson,SDR010,SDR Avery,Phoenix,AZ,Professional Services,HR Services,543200,15.0,$10M-$50M,459
ACC002683,Zenith Solutions - North,ACC001502,Zenith Solutions,USR007,Amanda Foster,,,Raleigh,NC,Media & Entertainment,Film & TV,514546,56.52,$50M-$100M,779
ACC002684,Phoenix Technologies,,,USR017,Jennifer White,,,Nashville,TN,Healthcare,Pharmaceuticals,624769,33.55,$10M-$50M,257
ACC002685,Phoenix Group - South,ACC001078,Phoenix Group,USR004,James Wilson,SDR029,SDR Taylor,Las Vegas,NV,Education,Training & Certification,617932,19.92,<$10M,73
ACC002686,Summit Systems,,,USR004,James Wilson,,,Seattle,WA,Manufacturing,Industrial Equipment,313653,16.89,>$1B,13528
ACC002687,Vertex Services - East,ACC002022,Vertex Services,USR001,Sarah Chen,SDR033,SDR Jordan,Miami,FL,Energy,Utilities,217840,31.16,<$10M,57
ACC002688,Premier Enterprises,,,USR005,Jessica Martinez,SDR002,SDR Casey,Seattle,WA,Professional Services,Consulting,541746,23.8,<$10M,43
ACC002689,Stellar Holdings,,,USR007,Amanda Foster,SDR019,SDR Jordan,Denver,CO,Energy,Oil & Gas,218835,22.22,$100M-$500M,4498
ACC002690,Global Group,,,USR010,Christopher Lee,SDR014,SDR Casey,Las Vegas,NV,Technology,Cloud Computing,516004,9.66,<$10M,15
ACC002691,Premier Services,,,USR013,Ashley Brown,SDR041,SDR Alex,San Jose,CA,Energy,Utilities,212998,12.63,<$10M,56
ACC002692,Strategic Solutions,,,USR005,Jessica Martinez,SDR044,SDR Taylor,San Diego,CA,Telecommunications,Satellite,516854,51.87,$10M-$50M,454
ACC002693,Stellar Industries,,,USR003,Emily Thompson,SDR046,SDR Avery,Seattle,WA,Media & Entertainment,Gaming,518437,32.78,$10M-$50M,343
ACC002694,Apex Group - South,ACC000200,Apex Group,USR017,Jennifer White,SDR009,SDR Jordan,Miami,FL,Professional Services,Marketing,549798,12.69,<$10M,83
ACC002695,Dynamic Solutions,,,USR016,Brian Moore,SDR024,SDR Casey,Houston,TX,Manufacturing,Consumer Goods,316227,33.74,$10M-$50M,356
ACC002696,Titan Holdings - West,ACC000267,Titan Holdings,USR008,Robert Jackson,SDR032,SDR Alex,Denver,CO,Energy,Grid Management,216106,45.09,$50M-$100M,520
ACC002697,Stellar Services,,,USR011,Michelle Taylor,SDR050,SDR Jordan,Seattle,WA,Manufacturing,Industrial Equipment,314906,17.54,$50M-$100M,868
ACC002698,Quantum Inc,,,USR007,Amanda Foster,SDR029,SDR Taylor,Chicago,IL,Financial Services,Banking,526180,28.78,<$10M,62
ACC002699,Titan Partners,,,USR002,Michael Rodriguez,SDR050,SDR Jordan,Jacksonville,FL,Manufacturing,Consumer Goods,315572,23.3,<$10M,97
ACC002700,Zenith Consulting,,,USR008,Robert Jackson,SDR019,SDR Casey,Atlanta,GA,Telecommunications,Cable,518375,13.55,$100M-$500M,4761
ACC002701,Phoenix Partners,,,USR017,Jennifer White,,,Seattle,WA,Transportation,Rideshare,483699,30.6,$50M-$100M,959
ACC002702,Dynamic Solutions - North,ACC000358,Dynamic Solutions,USR002,Michael Rodriguez,SDR044,SDR Taylor,Detroit,MI,Professional Services,Legal,545542,12.09,<$10M,89
ACC002703,Zenith Group - North,ACC000215,Zenith Group,USR006,David Kim,SDR045,SDR Jordan,Charlotte,NC,Retail,Grocery,449057,5.75,$10M-$50M,107
ACC002704,Nexus Solutions - East,ACC000071,Nexus Solutions,USR018,Ryan Clark,SDR006,SDR Avery,Indianapolis,IN,Retail,E-commerce,445479,11.56,<$10M,65
ACC002705,Stellar Solutions,,,USR019,Nicole Lewis,SDR006,SDR Avery,Houston,TX,Financial Services,Investment Management,522924,37.42,$10M-$50M,338
ACC002706,Vertex Partners,,,USR010,Christopher Lee,SDR049,SDR Morgan,New York,NY,Technology,Cloud Computing,513205,16.12,$10M-$50M,292
ACC002707,Quantum Inc - Central,ACC001946,Quantum Inc,USR016,Brian Moore,SDR039,SDR Casey,Miami,FL,Education,Training & Certification,611980,25.43,$100M-$500M,3617
ACC002708,Global Technologies - Central,ACC000782,Global Technologies,USR004,James Wilson,,,Charlotte,NC,Technology,Cybersecurity,519195,32.42,$500M-$1B,9697
ACC002709,Dynamic Group,,,USR010,Christopher Lee,,,Houston,TX,Financial Services,Investment Management,524139,9.83,<$10M,75
ACC002710,Apex Technologies,,,USR012,Daniel Anderson,SDR007,SDR Riley,Indianapolis,IN,Energy,Utilities,213720,72.98,$10M-$50M,404
ACC002711,Apex Group,,,USR015,Stephanie Garcia,SDR023,SDR Taylor,Fort Worth,TX,Healthcare,Health Insurance,628684,21.57,<$10M,98
ACC002712,Vertex Technologies,,,USR005,Jessica Martinez,SDR022,SDR Jordan,Dallas,TX,Telecommunications,Internet Service,512088,38.79,<$10M,13
ACC002713,Global Partners,,,USR013,Ashley Brown,SDR004,SDR Morgan,Miami,FL,Education,K-12,613106,21.61,<$10M,96
ACC002714,Titan Services,,,USR008,Robert Jackson,SDR013,SDR Riley,Seattle,WA,Retail,Specialty Retail,443229,35.48,$10M-$50M,317
ACC002715,Advanced Enterprises - East,ACC000363,Advanced Enterprises,USR020,Matthew Walker,SDR018,SDR Casey,Las Vegas,NV,Healthcare,Hospitals,622397,34.98,$10M-$50M,268
ACC002716,Vertex Holdings,,,USR013,Ashley Brown,SDR004,SDR Riley,Seattle,WA,Telecommunications,Internet Service,516094,24.38,$500M-$1B,6498
ACC002717,Zenith Ventures,,,USR012,Daniel Anderson,SDR043,SDR Morgan,Las Vegas,NV,Manufacturing,Automotive,316460,7.49,$100M-$500M,1702
ACC002718,Global Services,,,USR002,Michael Rodriguez,,,Portland,OR,Transportation,Rideshare,482442,51.19,$50M-$100M,951
ACC002719,Phoenix Consulting - East,ACC001203,Phoenix Consulting,USR010,Christopher Lee,,,Jacksonville,FL,Education,Training & Certification,618755,12.15,$10M-$50M,347
ACC002720,Zenith Holdings - Central,ACC000898,Zenith Holdings,USR013,Ashley Brown,SDR003,SDR Morgan,San Jose,CA,Retail,Specialty Retail,441866,7.91,<$10M,11
ACC002721,Strategic Industries,,,USR014,Kevin Martinez,SDR024,SDR Avery,Miami,FL,Energy,Grid Management,214406,38.32,$10M-$50M,403
ACC002722,Nexus International,,,USR001,Sarah Chen,SDR008,SDR Taylor,New York,NY,Manufacturing,Consumer Goods,315164,32.42,<$10M,30
ACC002723,Titan Group - South,ACC001182,Titan Group,USR020,Matthew Walker,SDR049,SDR Jordan,Columbus,OH,Telecommunications,Cable,514646,21.98,<$10M,90
ACC002724,Phoenix Ventures,,,USR005,Jessica Martinez,SDR046,SDR Jordan,San Francisco,CA,Professional Services,Accounting,543037,16.24,$50M-$100M,896
ACC002725,Premier International,,,USR019,Nicole Lewis,SDR018,SDR Casey,Phoenix,AZ,Technology,Cloud Computing,516857,59.92,<$10M,41
ACC002726,Zenith Services - Central,ACC001671,Zenith Services,USR009,Lauren Davis,SDR022,SDR Casey,Miami,FL,Energy,Oil & Gas,216805,10.04,$50M-$100M,681
ACC002727,Global Holdings - West,ACC000619,Global Holdings,USR007,Amanda Foster,SDR046,SDR Avery,Minneapolis,MN,Media & Entertainment,Film & TV,513354,26.37,$10M-$50M,154
ACC002728,Strategic International,,,USR001,Sarah Chen,SDR026,SDR Morgan,Minneapolis,MN,Transportation,Airlines,483119,8.37,$10M-$50M,152
ACC002729,Phoenix Ventures - North,ACC000891,Phoenix Ventures,USR009,Lauren Davis,,,Dallas,TX,Media & Entertainment,Music,517380,39.91,$10M-$50M,287
ACC002730,Atlas Systems,,,USR004,James Wilson,,,Jacksonville,FL,Healthcare,Hospitals,623225,59.88,$50M-$100M,911
ACC002731,Atlas Services - North,ACC000576,Atlas Services,USR016,Brian Moore,SDR044,SDR Casey,Nashville,TN,Financial Services,Payments,526841,40.43,<$10M,77
ACC002732,Titan Partners,,,USR009,Lauren Davis,SDR021,SDR Morgan,Portland,OR,Professional Services,Legal,544755,13.16,$100M-$500M,4605
ACC002733,Atlas Services - West,ACC000465,Atlas Services,USR017,Jennifer White,,,Boston,MA,Media & Entertainment,Gaming,514065,41.16,<$10M,54
ACC002734,Atlas Solutions,,,USR006,David Kim,SDR041,SDR Morgan,Nashville,TN,Healthcare,Hospitals,629551,17.48,$10M-$50M,391
ACC002735,Advanced Technologies - South,ACC001158,Advanced Technologies,USR016,Brian Moore,SDR031,SDR Riley,San Diego,CA,Education,Training & Certification,611431,14.85,$10M-$50M,102
ACC002736,Advanced Holdings,,,USR001,Sarah Chen,SDR004,SDR Riley,San Francisco,CA,Transportation,Rideshare,484816,21.82,$10M-$50M,216
ACC002737,Summit Group,,,USR010,Christopher Lee,SDR050,SDR Alex,Philadelphia,PA,Healthcare,Pharmaceuticals,628436,6.76,$50M-$100M,691
ACC002738,Titan Holdings,,,USR001,Sarah Chen,SDR010,SDR Avery,Philadelphia,PA,Real Estate,Commercial,538824,51.04,<$10M,30
ACC002739,Quantum Corp,,,USR020,Matthew Walker,,,Portland,OR,Healthcare,Telehealth,627775,25.5,$100M-$500M,1538
ACC002740,Vertex Services,,,USR020,Matthew Walker,SDR023,SDR Avery,Houston,TX,Manufacturing,Automotive,318298,27.47,$100M-$500M,1121
ACC002741,Premier Services,,,USR001,Sarah Chen,,,San Jose,CA,Manufacturing,Automotive,318616,56.18,$10M-$50M,186
ACC002742,Apex Solutions,,,USR017,Jennifer White,SDR032,SDR Jamie,Nashville,TN,Professional Services,Accounting,548939,50.96,$10M-$50M,449
ACC002743,Stellar Enterprises - Central,ACC000018,Stellar Enterprises,USR011,Michelle Taylor,SDR020,SDR Jordan,Austin,TX,Transportation,Freight,488171,14.51,<$10M,41
ACC002744,Atlas Enterprises,,,USR017,Jennifer White,SDR007,SDR Riley,Seattle,WA,Energy,Energy Storage,215719,30.79,$100M-$500M,1550
ACC002745,Quantum Technologies - Central,ACC000777,Quantum Technologies,USR009,Lauren Davis,SDR003,SDR Riley,Detroit,MI,Technology,Cybersecurity,515247,18.47,$500M-$1B,6197
ACC002746,Apex Solutions - South,ACC000879,Apex Solutions,USR010,Christopher Lee,SDR037,SDR Morgan,San Jose,CA,Healthcare,Health Insurance,627187,42.52,$10M-$50M,117
ACC002747,Apex Ventures - West,ACC001928,Apex Ventures,USR019,Nicole Lewis,SDR035,SDR Riley,Austin,TX,Media & Entertainment,Film & TV,512234,54.57,$500M-$1B,5704
ACC002748,Titan Partners,,,USR014,Kevin Martinez,SDR033,SDR Jordan,Charlotte,NC,Technology,AI/ML,518373,7.12,$10M-$50M,262
ACC002749,Advanced Enterprises,,,USR007,Amanda Foster,,,Houston,TX,Manufacturing,Electronics,315357,56.22,$10M-$50M,443
ACC002750,Zenith Holdings - South,ACC000878,Zenith Holdings,USR015,Stephanie Garcia,SDR029,SDR Casey,New York,NY,Real Estate,Construction,538904,10.83,$50M-$100M,602
ACC002751,Phoenix Corp,,,USR019,Nicole Lewis,SDR045,SDR Jamie,Denver,CO,Energy,Utilities,211822,18.06,$100M-$500M,4168
ACC002752,Summit Corp,,,USR004,James Wilson,SDR031,SDR Jamie,Philadelphia,PA,Manufacturing,Automotive,313528,9.42,$100M-$500M,1019
ACC002753,Quantum Enterprises - Central,ACC001470,Quantum Enterprises,USR019,Nicole Lewis,SDR024,SDR Jordan,San Diego,CA,Technology,DevOps,515996,37.6,<$10M,59
ACC002754,Global Inc,,,USR016,Brian Moore,,,San Antonio,TX,Energy,Oil & Gas,211756,11.47,$50M-$100M,605
ACC002755,Titan Inc - North,ACC000886,Titan Inc,USR008,Robert Jackson,,,Fort Worth,TX,Technology,Cloud Computing,514097,25.32,<$10M,75
